ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0025771,5.76E-05,0.010881,-0.0010379,-0.001163,25:08.7
0.0022683,5.88E-05,0.010872,-0.00095881,-0.0010428,25:08.7
0.001895,6.06E-05,0.010871,-0.00082801,-0.00085922,25:08.7
0.0015469,5.74E-05,0.010872,-0.00069479,-0.00075224,25:08.7
0.0012483,5.46E-05,0.010842,-0.00063209,-0.00070659,25:08.7
0.0012506,6.55E-05,0.010762,-0.00065506,-0.00070674,25:08.7
0.0015319,6.99E-05,0.010673,-0.00072611,-0.00078571,25:08.7
0.0019464,7.22E-05,0.010566,-0.00085931,-0.00093315,25:08.7
0.0023975,7.33E-05,0.010443,-0.0010119,-0.0010926,25:08.7
0.0026559,6.98E-05,0.010351,-0.0010843,-0.0011748,25:08.7
0.0026626,7.22E-05,0.01029,-0.0010902,-0.0011942,25:08.7
0.0025181,5.87E-05,0.01025,-0.0010329,-0.0011455,25:08.7
0.0022064,4.34E-05,0.01023,-0.00091216,-0.0010169,25:08.7
0.0018893,5.39E-05,0.010204,-0.00083009,-0.00093617,25:08.7
0.0018537,6.39E-05,0.010148,-0.0008169,-0.00093401,25:08.7
0.0020486,6.16E-05,0.010046,-0.00086553,-0.00098098,25:08.7
0.0025145,5.83E-05,0.0098998,-0.0010253,-0.0011509,25:08.7
0.0033001,5.79E-05,0.0097224,-0.0012637,-0.0014129,25:08.7
0.0039806,5.62E-05,0.0095356,-0.0014804,-0.0016518,25:08.7
0.0043826,5.20E-05,0.0093921,-0.0016195,-0.0018172,25:08.7
0.0045418,5.43E-05,0.0092966,-0.0016517,-0.0018497,25:08.7
0.0042959,4.05E-05,0.0092382,-0.0015478,-0.0017622,25:08.7
0.0038154,4.68E-06,0.0092563,-0.0013604,-0.0016649,25:08.7
0.0034502,-2.86E-05,0.0092841,-0.0011965,-0.0015972,25:08.7
0.0032878,-7.36E-05,0.0092645,-0.0010938,-0.0015775,25:08.7
0.0033213,-0.00011838,0.0092387,-0.0010753,-0.0016453,25:08.7
0.0036153,-0.00015408,0.0091696,-0.0011496,-0.0017842,25:08.7
0.0040714,-0.00018913,0.0090775,-0.0012513,-0.0019668,25:08.7
0.0044248,-0.00018797,0.0089943,-0.0013225,-0.0021296,25:08.7
0.0046385,-0.00015251,0.0088962,-0.0013583,-0.0021806,25:08.7
0.0046648,-7.32E-05,0.0088284,-0.0013514,-0.0021402,25:08.7
0.0043929,3.51E-05,0.0087302,-0.0012686,-0.0020221,25:08.7
0.0040277,0.00014054,0.0086097,-0.0011053,-0.0018005,25:08.8
0.0036839,0.00027826,0.0084926,-0.00092767,-0.0015712,25:08.8
0.0033737,0.00042606,0.0082004,-0.00085188,-0.0013718,25:08.8
0.0033221,0.0006133,0.0078862,-0.00087434,-0.0011951,25:08.8
0.0035683,0.00081511,0.0076421,-0.00096945,-0.0011539,25:08.8
0.0039892,0.00098099,0.0072717,-0.0012319,-0.0012166,25:08.8
0.0044288,0.0012114,0.0069729,-0.0015465,-0.0012311,25:08.8
0.0046424,0.0013716,0.0068094,-0.0017883,-0.0011943,25:08.8
0.0046542,0.0014061,0.006686,-0.0020072,-0.0011333,25:08.8
0.0045308,0.0014788,0.0066344,-0.0020985,-0.0010082,25:08.8
0.0041783,0.0014827,0.0065304,-0.002052,-0.00083531,25:08.8
0.0037792,0.0013547,0.0064017,-0.0020058,-0.00072835,25:08.8
0.0035374,0.0011957,0.0061458,-0.0020114,-0.00071481,25:08.8
0.0034516,0.0010346,0.0057005,-0.0020511,-0.00072455,25:08.8
0.0035789,0.00076291,0.0054224,-0.0020735,-0.00084041,25:08.8
0.0038009,0.00035996,0.0051983,-0.0020805,-0.0010508,25:08.8
0.0038393,5.80E-05,0.0046133,-0.0020314,-0.0011483,25:08.8
0.0036686,-0.00013585,0.0039688,-0.0019241,-0.0011798,25:08.8
0.003395,-0.00029116,0.0035732,-0.0017846,-0.0011997,25:08.8
0.0029536,-0.00034027,0.0030794,-0.0015581,-0.0010993,25:08.8
0.0023525,-0.00034423,0.0025835,-0.001323,-0.00095631,25:08.8
0.0018874,-0.0003041,0.0023117,-0.0011193,-0.00084854,25:08.8
0.0016352,-0.00025867,0.0020621,-0.00093278,-0.00078265,25:08.8
0.0015069,-0.00026092,0.0017465,-0.00085242,-0.00078129,25:08.8
0.0016709,-0.00024015,0.0010332,-0.00087293,-0.00082303,25:08.8
0.0020185,-0.00023388,0.00028987,-0.0009337,-0.00091116,25:08.8
0.0022476,-0.00021316,0.00027607,-0.00097499,-0.00096725,25:08.8
0.0023341,-0.00014636,0.00039478,-0.00094425,-0.00094231,25:08.8
0.0021884,-0.00013081,0.00034063,-0.00084111,-0.00089545,25:08.8
0.0017766,-0.00013901,0.00043549,-0.00067474,-0.00077161,25:08.8
0.0012433,-0.00013527,0.00027225,-0.00047571,-0.00057299,25:08.8
0.00074438,-0.00014942,-5.39E-05,-0.00028677,-0.0004092,25:08.8
0.00046092,-0.00017262,-0.00017414,-0.00017511,-0.00032079,25:08.8
0.00041271,-0.00018714,-0.0004515,-0.00015962,-0.00030456,25:08.8
0.00055049,-0.00019229,-0.00076045,-0.00018269,-0.00033489,25:08.8
0.00081958,-0.0002125,-0.00077996,-0.00024917,-0.00041993,25:08.8
0.0010423,-0.00022398,-0.00082043,-0.00032031,-0.00050343,25:08.8
0.0010265,-0.00022106,-0.00098891,-0.00029712,-0.0004908,25:08.8
0.00076365,-0.00024873,-0.0012188,-0.00020384,-0.00040774,25:08.8
0.00036274,-0.00027079,-0.0015204,-3.80E-05,-0.00023248,25:08.8
-0.00022504,-0.00026874,-0.0016614,0.00021053,2.23E-05,25:08.8
-0.0008435,-0.0002767,-0.0016324,0.00039459,0.0002169,25:08.8
-0.001191,-0.00029041,-0.0017592,0.00048607,0.00032131,25:08.8
-0.0013313,-0.00030209,-0.0020165,0.00056411,0.00037881,25:08.8
-0.0012799,-0.00030666,-0.0021733,0.00055864,0.00036322,25:08.8
-0.0010282,-0.00030706,-0.0022309,0.00048095,0.00029313,25:08.8
-0.00090511,-0.0003077,-0.0023037,0.00046707,0.00027803,25:08.8
-0.0010661,-0.00030761,-0.0023942,0.00052169,0.00032594,25:08.8
-0.0014179,-0.00031462,-0.0023898,0.00066562,0.00045523,25:08.8
-0.0020771,-0.00031785,-0.0023593,0.00092425,0.00072496,25:08.8
-0.002987,-0.00031639,-0.0023577,0.0011838,0.0010129,25:08.9
-0.003777,-0.00032534,-0.0023274,0.001432,0.0012618,25:08.9
-0.0043574,-0.00032987,-0.0023452,0.0016635,0.0014927,25:08.9
-0.0047342,-0.0003259,-0.0023771,0.0017851,0.0016263,25:08.9
-0.0048045,-0.0003351,-0.002397,0.0018157,0.0016518,25:08.9
-0.0047222,-0.00033742,-0.0024642,0.0018082,0.0016401,25:08.9
-0.0047241,-0.00031258,-0.0025189,0.0018115,0.0016597,25:08.9
-0.0048712,-0.00029368,-0.0025484,0.0018644,0.0017333,25:08.9
-0.0052458,-0.00028672,-0.00257,0.0019864,0.0018753,25:08.9
-0.0058753,-0.00027509,-0.0025826,0.0021905,0.0021013,25:08.9
-0.0066029,-0.00028399,-0.0025932,0.0024257,0.002365,25:08.9
-0.0072341,-0.00031413,-0.0026329,0.0026347,0.0025842,25:08.9
-0.0075966,-0.00031489,-0.0027481,0.0027521,0.0027087,25:08.9
-0.0076705,-0.00029089,-0.002879,0.0027644,0.0027562,25:08.9
-0.0075127,-0.0002704,-0.0030041,0.0027171,0.002713,25:08.9
-0.0071774,-0.00023112,-0.0031719,0.0026033,0.0026004,25:08.9
-0.006884,-0.00019285,-0.0033584,0.0024941,0.0025293,25:08.9
-0.0068441,-0.00017811,-0.0035322,0.0024805,0.0025308,25:08.9
-0.0070398,-0.00016254,-0.0036763,0.0025235,0.0025873,25:08.9
-0.0073508,-0.00014355,-0.0037923,0.002619,0.0027047,25:08.9
-0.0077981,-0.00011926,-0.0039108,0.0027687,0.0028664,25:08.9
-0.008215,-0.00010486,-0.0040719,0.0028524,0.0029763,25:08.9
-0.0082593,-9.43E-05,-0.0042881,0.0028324,0.0029826,25:08.9
-0.0080456,-5.98E-05,-0.0045402,0.0027626,0.0029347,25:08.9
-0.0076044,-3.83E-05,-0.0048288,0.0025965,0.002784,25:08.9
-0.0068906,-2.78E-05,-0.0051465,0.002356,0.0025391,25:08.9
-0.0063591,8.14E-06,-0.0054571,0.002161,0.0023422,25:08.9
-0.006085,4.45E-05,-0.0057236,0.0020346,0.0022271,25:08.9
-0.005869,7.00E-05,-0.0059903,0.001988,0.0021974,25:08.9
-0.0059249,0.00012009,-0.0062488,0.002046,0.0022715,25:08.9
-0.0061765,0.00019664,-0.0064394,0.0021317,0.0023743,25:08.9
-0.0062455,0.00024797,-0.0066929,0.002152,0.0024255,25:08.9
-0.0061235,0.00026286,-0.0070535,0.0020992,0.0024006,25:08.9
-0.0058131,0.00024491,-0.0074634,0.0019676,0.0022634,25:08.9
-0.0052386,0.0001742,-0.0080009,0.0017469,0.002019,25:08.9
-0.0046475,0.00010653,-0.008674,0.0014848,0.0017533,25:08.9
-0.0041861,6.87E-05,-0.009274,0.001267,0.0015394,25:08.9
-0.0038865,9.55E-06,-0.0096268,0.0011511,0.0014324,25:08.9
-0.003927,-4.01E-05,-0.009907,0.0011418,0.0014368,25:08.9
-0.0042777,-4.31E-05,-0.010198,0.0012365,0.0015151,25:08.9
-0.0047449,-3.14E-05,-0.010439,0.0013797,0.0016732,25:08.9
-0.0051201,-1.45E-05,-0.01078,0.0014935,0.0018289,25:08.9
-0.0052305,1.15E-05,-0.01117,0.0015167,0.0018607,25:08.9
-0.0050314,4.54E-05,-0.011579,0.0014227,0.0018055,25:08.9
-0.0045632,7.29E-05,-0.012173,0.0012887,0.0016709,25:08.9
-0.0039693,7.28E-05,-0.012751,0.0011209,0.0014521,25:08.9
-0.0034398,7.76E-05,-0.013099,0.00094293,0.0012974,25:08.9
-0.0031742,9.09E-05,-0.013295,0.0008845,0.0012468,25:08.9
-0.0031979,8.68E-05,-0.013338,0.00090296,0.0012349,25:08.9
-0.0033684,9.75E-05,-0.013228,0.00095977,0.0013046,25:08.9
-0.003699,0.00010579,-0.013127,0.0011009,0.0014459,25:09.0
-0.0040155,8.95E-05,-0.013071,0.0011992,0.0015234,25:09.0
-0.0040107,7.51E-05,-0.013021,0.0011741,0.0015058,25:09.0
-0.0037863,5.91E-05,-0.013006,0.0011044,0.0014423,25:09.0
-0.0033612,5.64E-05,-0.012977,0.00096202,0.0012773,25:09.0
-0.0027102,6.10E-05,-0.012963,0.00074823,0.0010553,25:09.0
-0.0022369,7.42E-05,-0.012949,0.00059737,0.00092176,25:09.0
-0.0020612,0.00011183,-0.012828,0.00053119,0.00086436,25:09.0
-0.0020062,0.00013358,-0.012678,0.00054474,0.00088381,25:09.0
-0.0022288,0.0001516,-0.012552,0.00065475,0.0010073,25:09.0
-0.0026728,0.00016889,-0.012424,0.00077817,0.001136,25:09.0
-0.0029502,0.00015396,-0.012295,0.00085916,0.0012058,25:09.0
-0.0030138,0.0001341,-0.012165,0.00087962,0.0012174,25:09.0
-0.002836,0.00011672,-0.012072,0.00080523,0.0011388,25:09.0
-0.0023484,0.0001065,-0.012001,0.00065283,0.00097686,25:09.0
-0.0018496,0.00011125,-0.011909,0.00048911,0.0007973,25:09.0
-0.0014824,0.00011389,-0.0118,0.00037132,0.00065294,25:09.0
-0.0012556,0.00012688,-0.011668,0.00032533,0.00060684,25:09.0
-0.0013361,0.00014107,-0.01151,0.00037054,0.00066478,25:09.0
-0.0016945,0.00012653,-0.011321,0.00048018,0.00075658,25:09.0
-0.0021328,0.00010737,-0.011114,0.00060884,0.0008852,25:09.0
-0.002453,0.00010154,-0.010929,0.00070933,0.0010018,25:09.0
-0.0025574,8.61E-05,-0.010742,0.00070234,0.00099591,25:09.0
-0.002402,6.60E-05,-0.010566,0.0006199,0.00091729,25:09.0
-0.0019839,6.48E-05,-0.010445,0.00050413,0.00079217,25:09.0
-0.0014769,7.98E-05,-0.010292,0.00033644,0.00061157,25:09.0
-0.0010694,8.87E-05,-0.010073,0.00022908,0.00050581,25:09.0
-0.00094306,8.93E-05,-0.0098135,0.00023237,0.00050223,25:09.0
-0.0011053,0.00010008,-0.0095002,0.00027987,0.00054107,25:09.0
-0.0014027,0.00010102,-0.0091282,0.0003986,0.00065581,25:09.0
-0.001858,8.05E-05,-0.0086835,0.00057432,0.00082472,25:09.0
-0.00227,6.36E-05,-0.0082411,0.00068964,0.0009337,25:09.0
-0.0023433,4.62E-05,-0.0078631,0.00070939,0.00094286,25:09.0
-0.0021796,4.08E-05,-0.0075496,0.00067503,0.00090442,25:09.0
-0.0018227,5.10E-05,-0.0073242,0.00056052,0.00079192,25:09.0
-0.001306,4.07E-05,-0.0071509,0.00038484,0.00060475,25:09.0
-0.00095454,2.63E-05,-0.0069371,0.00027279,0.00047531,25:09.0
-0.00089974,1.75E-05,-0.0066725,0.0002483,0.00043862,25:09.0
-0.0010255,-1.02E-06,-0.0064123,0.00029747,0.00048245,25:09.0
-0.0013873,-1.04E-05,-0.0061531,0.00043741,0.00061697,25:09.0
-0.0019163,-2.47E-05,-0.0059263,0.00057566,0.0007496,25:09.0
-0.0022692,-4.62E-05,-0.0057204,0.00065839,0.00083692,25:09.0
-0.0023372,-3.51E-05,-0.0054787,0.0006986,0.00088454,25:09.0
-0.0021385,-1.79E-05,-0.0052795,0.00063748,0.00082086,25:09.0
-0.0017086,-2.37E-05,-0.0051693,0.00050782,0.00066507,25:09.0
-0.0012561,-1.08E-05,-0.0051041,0.00037059,0.00049703,25:09.0
-0.00094536,2.48E-05,-0.0050579,0.00025478,0.00037584,25:09.0
-0.00080142,4.63E-05,-0.0050214,0.00023916,0.00036129,25:09.0
0.0027125,-0.00019684,-0.0047017,-0.0012372,-0.00091877,25:09.0
0.0025574,-0.00025867,-0.0047412,-0.0012239,-0.00083488,25:09.0
0.0020422,-0.00026701,-0.0044389,-0.0010776,-0.00077224,25:09.0
0.0018437,-0.00035883,-0.0044342,-0.0010443,-0.00071872,25:09.0
0.0017964,-0.00037067,-0.0043274,-0.0010529,-0.00077182,25:09.0
0.0020565,-0.00040826,-0.0043209,-0.0011756,-0.00090429,25:09.0
0.0025713,-0.00045356,-0.0043689,-0.0013606,-0.001089,25:09.0
0.0031461,-0.00043597,-0.004373,-0.0015558,-0.0013134,25:09.0
0.0036727,-0.00042687,-0.0044255,-0.0017014,-0.0014701,25:09.0
0.0038624,-0.000411,-0.0044097,-0.0017297,-0.0015204,25:09.0
0.0037513,-0.00040863,-0.0043977,-0.0017041,-0.0015106,25:09.0
0.0035175,-0.00041455,-0.0043902,-0.0016059,-0.0014305,25:09.0
0.0031566,-0.00041239,-0.0043536,-0.0014646,-0.001292,25:09.0
0.002846,-0.00043325,-0.0043714,-0.0013893,-0.0012161,25:09.0
0.0028517,-0.00044329,-0.0044384,-0.0014045,-0.0012509,25:09.0
0.003114,-0.00044758,-0.004522,-0.0014814,-0.0013368,25:09.0
0.003537,-0.00046048,-0.00463,-0.0016204,-0.0014913,25:09.0
0.004105,-0.00044658,-0.0047468,-0.0018022,-0.0016833,25:09.0
0.0045095,-0.00043557,-0.0048392,-0.00192,-0.0018046,25:09.0
0.0045784,-0.00043909,-0.0049259,-0.0019488,-0.0018423,25:09.0
0.0044691,-0.00042863,-0.0049715,-0.0018985,-0.0017853,25:09.0
0.0041365,-0.00042222,-0.0049609,-0.0017572,-0.0016478,25:09.1
0.0036732,-0.00041045,-0.0049589,-0.0016112,-0.0015027,25:09.1
0.003398,-0.00038366,-0.0049919,-0.0015114,-0.0013954,25:09.1
0.0033513,-0.00036889,-0.0050858,-0.0014808,-0.0013806,25:09.1
0.003596,-0.00036168,-0.0051891,-0.0015598,-0.0014607,25:09.1
0.0041048,-0.00034469,-0.0053072,-0.0017065,-0.0016073,25:09.1
0.0045851,-0.00033715,-0.0054407,-0.001864,-0.0017809,25:09.1
0.0049059,-0.00035483,-0.0055183,-0.0019924,-0.0019109,25:09.1
0.0050383,-0.00036864,-0.005603,-0.0020317,-0.0019596,25:09.1
0.0048937,-0.00038651,-0.0055906,-0.0019542,-0.0018878,25:09.1
0.0044765,-0.00039202,-0.0055966,-0.0018449,-0.0017888,25:09.1
0.0040886,-0.00037707,-0.0056344,-0.0017243,-0.0016866,25:09.1
0.0038333,-0.00037978,-0.0055172,-0.0015972,-0.0015394,25:09.1
0.003776,-0.00033165,-0.0056897,-0.0016242,-0.0015665,25:09.1
0.0041707,-0.00033873,-0.0055647,-0.0016902,-0.0016241,25:09.1
0.0045197,-0.00045115,-0.0048915,-0.0017174,-0.0015972,25:09.1
0.00452,-0.00045255,-0.004872,-0.0018845,-0.0017661,25:09.1
0.0045853,-0.00043962,-0.0050407,-0.0020067,-0.0018929,25:09.1
0.0049907,-0.00043097,-0.0051204,-0.0020439,-0.0019447,25:09.1
0.0055383,-0.00031264,-0.0054988,-0.0021187,-0.0020998,25:09.1
0.0054288,-0.00028053,-0.0054433,-0.0020395,-0.0020478,25:09.1
0.0048872,-0.00030359,-0.0052022,-0.0018689,-0.0018734,25:09.1
0.0047281,-0.00027123,-0.0051201,-0.0017938,-0.0018165,25:09.1
0.0047924,-0.0002686,-0.0049421,-0.0018033,-0.0018229,25:09.1
0.0050587,-0.00026706,-0.004855,-0.0018826,-0.0019139,25:09.1
0.00558,-0.00026302,-0.0047835,-0.0020297,-0.0020889,25:09.1
0.0061463,-0.00027323,-0.0047075,-0.0022172,-0.0022942,25:09.1
0.0065839,-0.00026004,-0.0046301,-0.0023445,-0.0024334,25:09.1
0.0067046,-0.0002444,-0.004456,-0.0023754,-0.0024654,25:09.1
0.0065995,-0.00023844,-0.0042713,-0.0023224,-0.0024159,25:09.1
0.0062833,-0.00024255,-0.0040539,-0.0021875,-0.0022895,25:09.1
0.0058331,-0.00025845,-0.0038507,-0.0020648,-0.0021729,25:09.1
0.0056012,-0.000262,-0.0036803,-0.0019974,-0.0021172,25:09.1
0.005635,-0.00026084,-0.0035049,-0.0019868,-0.0021175,25:09.1
0.0059487,-0.00026263,-0.0033756,-0.0020879,-0.0022232,25:09.1
0.0065211,-0.00025586,-0.003279,-0.002264,-0.0024239,25:09.1
0.0070321,-0.00025216,-0.003171,-0.0024236,-0.0026164,25:09.1
0.0073807,-0.00024743,-0.0030243,-0.0025473,-0.0027459,25:09.1
0.0075484,-0.00023125,-0.0028598,-0.0025713,-0.002779,25:09.1
0.0073889,-0.00021245,-0.0026503,-0.0024657,-0.0026801,25:09.1
0.0069802,-0.00020718,-0.0023826,-0.0023442,-0.0025587,25:09.1
0.0065706,-0.00021292,-0.0021398,-0.0022178,-0.0024457,25:09.1
0.0063094,-0.0002086,-0.0019159,-0.0020945,-0.0023266,25:09.1
0.0062555,-0.00021772,-0.0017068,-0.00209,-0.0023386,25:09.1
0.0065076,-0.00023741,-0.0015623,-0.0021838,-0.0024352,25:09.1
0.0069744,-0.00023563,-0.0014356,-0.0023284,-0.0025976,25:09.1
0.0074496,-0.00023842,-0.0012757,-0.002493,-0.0027924,25:09.1
0.0078309,-0.00023993,-0.0011037,-0.002586,-0.002881,25:09.1
0.0079121,-0.00022723,-0.00089682,-0.002588,-0.0029253,25:09.1
0.0076721,-0.00022469,-0.00063296,-0.0025096,-0.0028222,25:09.1
0.0072586,-0.00022517,-0.0003563,-0.0023604,-0.0026889,25:09.2
0.0067708,-0.0002285,-9.17E-05,-0.0021927,-0.0025449,25:09.2
0.0064772,-0.00023713,0.00016055,-0.0020889,-0.0023591,25:09.2
0.0064887,-0.00023381,0.00035152,-0.0020905,-0.0025181,25:09.2
0.0067189,-0.00022485,0.00043617,-0.0021587,-0.0023696,25:09.2
0.0071597,-0.00021884,0.00050002,-0.0022944,-0.0021125,25:09.2
0.0076833,-0.00021177,0.00060092,-0.0024554,-0.0026868,25:09.2
0.0079988,-0.0002129,0.00070173,-0.0025425,-0.0030057,25:09.2
0.0079901,-0.00021813,0.00081881,-0.0025498,-0.002856,25:09.2
0.0077861,-0.00021592,0.00097782,-0.0024571,-0.0028435,25:09.2
0.0073765,-0.00021542,0.0011543,-0.0022887,-0.0026375,25:09.2
0.0068598,-0.00021205,0.0012963,-0.0021435,-0.0024789,25:09.2
0.0065612,-0.00020983,0.0014035,-0.0020471,-0.0024238,25:09.2
0.0065233,-0.00021923,0.0014749,-0.0020289,-0.002366,25:09.2
0.0067687,-0.00021876,0.0014796,-0.002117,-0.0024906,25:09.2
0.00727,-0.00020956,0.001451,-0.002263,-0.0026474,25:09.2
0.0076957,-0.00021099,0.0014256,-0.0024004,-0.0027892,25:09.2
0.0079468,-0.00021349,0.0014238,-0.0024948,-0.0028964,25:09.2
0.0080241,-0.00021201,0.0014446,-0.002501,-0.0028909,25:09.2
0.0077473,-0.00021817,0.0015001,-0.0023951,-0.0028034,25:09.2
0.0072394,-0.00021839,0.0016027,-0.0022556,-0.0026607,25:09.2
0.0067994,-0.00020627,0.001686,-0.002116,-0.0025023,25:09.2
0.0064812,-0.00020644,0.0017352,-0.0019936,-0.0023784,25:09.2
0.0064105,-0.00020882,0.0017542,-0.001978,-0.0023597,25:09.2
0.0066848,-0.00020058,0.0017126,-0.0020618,-0.0024396,25:09.2
0.0070585,-0.00019079,0.0016491,-0.0021933,-0.0025711,25:09.2
0.0074341,-0.00017342,0.0015981,-0.0023314,-0.0027171,25:09.2
0.0077305,-0.0001577,0.0015731,-0.0023966,-0.0027831,25:09.2
0.0076781,-0.00015218,0.001604,-0.0023698,-0.0027502,25:09.2
0.0073339,-0.00015007,0.0016816,-0.0022684,-0.0026482,25:09.2
0.0068032,-0.00014595,0.0017802,-0.0020929,-0.0024636,25:09.2
0.0062082,-0.0001425,0.0018805,-0.0018969,-0.0022664,25:09.2
0.0058635,-0.00015218,0.0019554,-0.0017743,-0.0021483,25:09.2
0.0057862,-0.00015432,0.0019879,-0.0017474,-0.0021078,25:09.2
0.0059077,-0.00013865,0.0019846,-0.0017888,-0.002164,25:09.2
0.0062461,-0.00013191,0.0019585,-0.0018988,-0.002301,25:09.2
0.0066379,-0.00012707,0.0019306,-0.0020184,-0.002402,25:09.2
0.0068013,-0.00011258,0.0019396,-0.0020622,-0.0024299,25:09.2
0.0066421,-0.00010244,0.0019897,-0.0020229,-0.002398,25:09.2
0.00632,-0.000103,0.0020812,-0.001889,-0.0022598,25:09.2
0.0057905,-0.00010704,0.0022077,-0.0016826,-0.002045,25:09.2
0.0051506,-0.00011086,0.0023027,-0.0015037,-0.0018634,25:09.2
0.0047794,-0.00011982,0.0023624,-0.0013928,-0.0017495,25:09.2
0.0046635,-0.00012636,0.0024046,-0.0013528,-0.0017074,25:09.2
0.0048046,-0.00012828,0.0023818,-0.0014146,-0.0017763,25:09.2
0.0052187,-0.00012661,0.0023242,-0.0015425,-0.0019129,25:09.2
0.005559,-0.00011248,0.0022912,-0.0016499,-0.0020153,25:09.2
0.0057125,-9.97E-05,0.002278,-0.0017042,-0.0020687,25:09.2
0.0056976,-9.42E-05,0.0023,-0.0016717,-0.0020452,25:09.2
0.0053572,-8.85E-05,0.0023678,-0.0015379,-0.001908,25:09.2
0.0048057,-8.60E-05,0.0024394,-0.0013749,-0.0017361,25:09.3
0.0043287,-8.35E-05,0.0024953,-0.0012203,-0.0015821,25:09.3
0.0039998,-8.18E-05,0.0025316,-0.0010984,-0.0014627,25:09.3
0.0039129,-7.64E-05,0.0025158,-0.0010676,-0.0014298,25:09.3
0.0041422,-6.07E-05,0.0024465,-0.0011273,-0.0014919,25:09.3
0.0044468,-3.73E-05,0.0023515,-0.0012262,-0.0015878,25:09.3
0.0046375,-1.57E-05,0.0022609,-0.0012956,-0.001646,25:09.3
0.0046855,-1.21E-05,0.0022074,-0.0012937,-0.0016548,25:09.3
0.004498,-7.61E-06,0.002187,-0.001227,-0.0015954,25:09.3
0.0040998,8.92E-06,0.0021848,-0.0010958,-0.0014495,25:09.3
0.0035421,1.51E-05,0.0022042,-0.00089943,-0.0012468,25:09.3
0.0029721,1.85E-05,0.0022209,-0.00070701,-0.0010512,25:09.3
0.0026616,2.80E-05,0.0021847,-0.00060605,-0.00094261,25:09.3
0.0026023,3.06E-05,0.0020997,-0.00058823,-0.00091608,25:09.3
0.0027623,3.08E-05,0.0019937,-0.0006352,-0.00098246,25:09.3
0.0031187,3.99E-05,0.0018601,-0.00075171,-0.0011241,25:09.3
0.0034385,5.64E-05,0.0017264,-0.00084966,-0.001199,25:09.3
0.0035418,7.35E-05,0.0016204,-0.00086742,-0.0011982,25:09.3
0.0034089,8.41E-05,0.0015473,-0.0008399,-0.0011661,25:09.3
0.0031137,8.95E-05,0.0015268,-0.00072451,-0.0010334,25:09.3
0.0025909,9.76E-05,0.0015338,-0.0005172,-0.00082051,25:09.3
0.0019839,0.00010249,0.0015247,-0.00034922,-0.00064761,25:09.3
0.0016805,0.00010904,0.0014874,-0.00025834,-0.00054864,25:09.3
0.0016348,0.0001221,0.001411,-0.00024165,-0.00052377,25:09.3
0.0018067,0.00012463,0.0012827,-0.00032929,-0.00060489,25:09.3
0.0022252,0.00013014,0.0011318,-0.00045783,-0.00072892,25:09.3
0.0025516,0.00014869,0.0010115,-0.00055466,-0.00081411,25:09.3
0.0026521,0.00015861,0.00092046,-0.00060582,-0.00086978,25:09.3
0.0026178,0.00016697,0.00085987,-0.00058037,-0.00084509,25:09.3
0.0023104,0.0001799,0.00085367,-0.00046418,-0.00069579,25:09.3
0.0017932,0.00018043,0.0008672,-0.00033078,-0.00053916,25:09.3
0.0014111,0.00018138,0.00086276,-0.00022452,-0.000433,25:09.3
0.0012043,0.00018787,0.00083546,-0.00014984,-0.000354,25:09.3
0.0012597,0.00018744,0.00076118,-0.00018089,-0.00037739,25:09.3
0.0017118,0.00019574,0.00064372,-0.00032989,-0.00051913,25:09.3
0.0022642,0.00019566,0.00052438,-0.00053801,-0.00072726,25:09.3
0.0028067,0.00018265,0.00041549,-0.00075376,-0.00094999,25:09.3
0.003315,0.00019192,0.00034443,-0.00090298,-0.0010875,25:09.3
0.0035717,0.00019652,0.00033758,-0.00098202,-0.0011489,25:09.3
0.0035915,0.00018977,0.00036806,-0.0010095,-0.0011679,25:09.3
0.0034466,0.00018763,0.00043362,-0.00095735,-0.0011006,25:09.3
0.0032945,0.00017618,0.00050617,-0.00090986,-0.0010397,25:09.3
0.0033287,0.00017747,0.00053013,-0.00095691,-0.001076,25:09.3
0.0035478,0.00017532,0.00051649,-0.0010378,-0.0011547,25:09.3
0.0039508,0.00014881,0.00046883,-0.0011755,-0.0012956,25:09.3
0.004478,0.00013959,0.00038972,-0.0013888,-0.0014955,25:09.3
0.00494,0.00014149,0.0002842,-0.0015255,-0.001627,25:09.3
0.0051242,0.00012654,0.00018958,-0.001568,-0.001671,25:09.3
0.0050494,0.00010657,0.00011083,-0.0015806,-0.0016595,25:09.3
0.0048625,9.79E-05,-2.42E-06,-0.0015126,-0.0015668,25:09.3
0.0044871,9.91E-05,-0.0001075,-0.0013758,-0.0014229,25:09.4
0.0041247,8.90E-05,-0.0003316,-0.0012985,-0.0013264,25:09.4
0.0041157,7.47E-05,-0.0006683,-0.0013297,-0.0013269,25:09.4
0.0043437,6.40E-05,-0.00098337,-0.0014064,-0.0013856,25:09.4
0.0048234,3.16E-05,-0.0014325,-0.001572,-0.0015309,25:09.4
0.0055653,6.01E-06,-0.0019771,-0.001835,-0.0017634,25:09.4
0.0061739,-2.61E-06,-0.0026782,-0.0020456,-0.0019488,25:09.4
0.0065371,-3.71E-05,-0.0034757,-0.0021747,-0.0020625,25:09.4
0.0067077,-6.82E-05,-0.0042667,-0.0022245,-0.0020969,25:09.4
